payment_id,customer_id,paid_at,amount,currency,status
pay_507e06f9c9f3,cus_49d2825ac970,2025-12-19 21:20:39.502474+00:00,20.0,USD,paid
pay_7c7de4f1dc2a,cus_49d2825ac970,2026-01-16 21:20:39.502474+00:00,20.0,USD,paid
pay_c925e2f8bdcd,cus_10dfcfadf0ad,2025-09-27 21:20:39.502474+00:00,60.0,USD,paid
pay_f6a280735cca,cus_10dfcfadf0ad,2025-10-25 21:20:39.502474+00:00,60.0,USD,paid
pay_4414be1b57cb,cus_10dfcfadf0ad,2025-11-25 21:20:39.502474+00:00,60.0,USD,paid
pay_07f7343fa4cf,cus_10dfcfadf0ad,2025-12-24 21:20:39.502474+00:00,60.0,USD,paid
pay_9494575e8c82,cus_052fb4543458,2025-05-06 21:20:39.502474+00:00,12.0,USD,paid
pay_f3777c22d0c7,cus_052fb4543458,2025-06-04 21:20:39.502474+00:00,12.0,USD,paid
pay_f0d34d81577f,cus_052fb4543458,2025-07-05 21:20:39.502474+00:00,12.0,USD,paid
pay_488a49625a9b,cus_052fb4543458,2025-08-02 21:20:39.502474+00:00,12.0,USD,paid
pay_b7f1bdd61871,cus_052fb4543458,2025-09-02 21:20:39.502474+00:00,12.0,USD,paid
pay_eb5d156ffc10,cus_052fb4543458,2025-10-01 21:20:39.502474+00:00,12.0,USD,paid
pay_85adab043e43,cus_052fb4543458,2025-11-01 21:20:39.502474+00:00,12.0,USD,paid
pay_db12212b5043,cus_052fb4543458,2025-12-01 21:20:39.502474+00:00,12.0,USD,paid
pay_d920534d70c6,cus_052fb4543458,2026-01-01 21:20:39.502474+00:00,12.0,USD,paid
pay_079c55c77d3a,cus_052fb4543458,2026-01-30 21:20:39.502474+00:00,12.0,USD,paid
pay_44fa27519e6a,cus_d36ab057c80e,2025-09-13 21:20:39.502474+00:00,12.0,USD,paid
pay_3e5fc4e6cf94,cus_d36ab057c80e,2025-10-13 21:20:39.502474+00:00,12.0,USD,paid
pay_4704ad745496,cus_d36ab057c80e,2025-11-10 21:20:39.502474+00:00,12.0,USD,paid
pay_4a0dfa71a2ec,cus_d36ab057c80e,2025-12-11 21:20:39.502474+00:00,12.0,USD,paid
pay_49d2b631c296,cus_d36ab057c80e,2026-01-11 21:20:39.502474+00:00,12.0,USD,paid
pay_a7537f9d4e76,cus_b1fe4fd24493,2025-11-28 21:20:39.502474+00:00,15.0,USD,paid
pay_b9be89665647,cus_b1fe4fd24493,2025-12-28 21:20:39.502474+00:00,15.0,USD,paid
pay_540e1c7c1621,cus_b75714ac424e,2025-05-11 21:20:39.502474+00:00,12.0,USD,paid
pay_447a8ec65590,cus_b75714ac424e,2025-06-10 21:20:39.502474+00:00,12.0,USD,paid
pay_c13b2431cad2,cus_b75714ac424e,2025-07-11 21:20:39.502474+00:00,12.0,USD,paid
pay_84e4e9fcbcc3,cus_b75714ac424e,2025-08-10 21:20:39.502474+00:00,12.0,USD,paid
pay_e04737fdd8e0,cus_b75714ac424e,2025-09-09 21:20:39.502474+00:00,12.0,USD,paid
pay_2124fa55e0aa,cus_b75714ac424e,2025-10-08 21:20:39.502474+00:00,12.0,USD,paid
pay_f8fac9c5edce,cus_b75714ac424e,2025-11-08 21:20:39.502474+00:00,12.0,USD,paid
pay_0d767304c0fb,cus_b75714ac424e,2025-12-06 21:20:39.502474+00:00,12.0,USD,paid
pay_0f9ed982dbc7,cus_b75714ac424e,2026-01-07 21:20:39.502474+00:00,12.0,USD,paid
pay_08ce5bd2753e,cus_bc29d7342b7a,2025-10-21 21:20:39.502474+00:00,20.0,USD,paid
pay_2090931ec30b,cus_bc29d7342b7a,2025-11-19 21:20:39.502474+00:00,20.0,USD,paid
pay_7b6786ecaeb1,cus_bc29d7342b7a,2025-12-20 21:20:39.502474+00:00,20.0,USD,paid
pay_d5e4abbc069c,cus_9a1ff13f3540,2026-01-27 21:20:39.502474+00:00,12.0,USD,paid
pay_4e2a7793f4a4,cus_64e5f3c7b0f0,2026-01-06 21:20:39.502474+00:00,90.0,USD,paid
pay_7aa5c3b6140b,cus_20cce205346a,2025-05-21 21:20:39.502474+00:00,15.0,USD,paid
pay_828283170163,cus_24dd3db3048d,2025-12-18 21:20:39.502474+00:00,12.0,USD,paid
pay_2f3ddb02f9bb,cus_24dd3db3048d,2026-01-17 21:20:39.502474+00:00,12.0,USD,paid
pay_d0e0b5951c0d,cus_6009445844aa,2025-04-17 21:20:39.502474+00:00,12.0,USD,paid
pay_14d8761a3f15,cus_6009445844aa,2025-05-18 21:20:39.502474+00:00,12.0,USD,paid
pay_fc68a7a6ecce,cus_6009445844aa,2025-06-16 21:20:39.502474+00:00,12.0,USD,paid
pay_b6138b5eb37a,cus_6009445844aa,2025-07-15 21:20:39.502474+00:00,12.0,USD,paid
pay_db59b00ab0b9,cus_6009445844aa,2025-08-14 21:20:39.502474+00:00,12.0,USD,paid
pay_4873760f29d0,cus_6009445844aa,2025-09-15 21:20:39.502474+00:00,12.0,USD,paid
pay_c0b2381192fc,cus_6009445844aa,2025-10-14 21:20:39.502474+00:00,12.0,USD,paid
pay_ad7ed8ddf821,cus_6009445844aa,2025-11-13 21:20:39.502474+00:00,12.0,USD,paid
pay_ab23d2230d63,cus_6009445844aa,2025-12-14 21:20:39.502474+00:00,12.0,USD,paid
pay_ef5df0112729,cus_6009445844aa,2026-01-12 21:20:39.502474+00:00,12.0,USD,paid
pay_8299ae9d7a63,cus_38de80de7015,2025-05-27 21:20:39.502474+00:00,12.0,USD,paid
pay_74ba4ba9a95f,cus_38de80de7015,2025-06-28 21:20:39.502474+00:00,12.0,USD,paid
pay_dedbeba8693a,cus_38de80de7015,2025-07-27 21:20:39.502474+00:00,12.0,USD,paid
pay_87bbd3e4d32a,cus_38de80de7015,2025-08-25 21:20:39.502474+00:00,12.0,USD,paid
pay_f9e3c992ac07,cus_38de80de7015,2025-09-25 21:20:39.502474+00:00,12.0,USD,paid
pay_51e1c2a1ed6c,cus_38de80de7015,2025-10-25 21:20:39.502474+00:00,12.0,USD,paid
pay_ee5627e4e9dc,cus_38de80de7015,2025-11-25 21:20:39.502474+00:00,12.0,USD,paid
pay_eeffb6af560a,cus_38de80de7015,2025-12-25 21:20:39.502474+00:00,12.0,USD,paid
pay_060729c4fea1,cus_23c8c6acfad4,2026-01-02 21:20:39.502474+00:00,12.0,USD,paid
pay_2f4bc1e2291d,cus_45b5fc88d6a8,2025-09-06 21:20:39.502474+00:00,60.0,USD,paid
pay_a22eeaf1fa34,cus_45b5fc88d6a8,2025-10-04 21:20:39.502474+00:00,60.0,USD,paid
pay_d8344401827a,cus_45b5fc88d6a8,2025-11-03 21:20:39.502474+00:00,60.0,USD,paid
pay_6df2d1ef464d,cus_45b5fc88d6a8,2025-12-04 21:20:39.502474+00:00,60.0,USD,paid
pay_8001b4fa0c2c,cus_45b5fc88d6a8,2026-01-02 21:20:39.502474+00:00,60.0,USD,paid
pay_7e58340b7ce7,cus_12264b8add52,2025-03-26 21:20:39.502474+00:00,15.0,USD,paid
pay_76497c9bba8f,cus_12264b8add52,2025-04-25 21:20:39.502474+00:00,15.0,USD,paid
pay_5e6a7368b34a,cus_12264b8add52,2025-05-27 21:20:39.502474+00:00,15.0,USD,paid
pay_94c30091e19b,cus_12264b8add52,2025-06-25 21:20:39.502474+00:00,15.0,USD,paid
pay_c1016b2cb7af,cus_12264b8add52,2025-07-26 21:20:39.502474+00:00,15.0,USD,paid
pay_cb9ec655aead,cus_12264b8add52,2025-08-25 21:20:39.502474+00:00,15.0,USD,paid
pay_b3ad4061e126,cus_12264b8add52,2025-09-24 21:20:39.502474+00:00,15.0,USD,paid
pay_127507f1fd4e,cus_12264b8add52,2025-10-23 21:20:39.502474+00:00,15.0,USD,paid
pay_dff84ccc03a5,cus_12264b8add52,2025-11-22 21:20:39.502474+00:00,15.0,USD,paid
pay_a334ddddf54f,cus_12264b8add52,2025-12-23 21:20:39.502474+00:00,15.0,USD,paid
pay_12d0a8053727,cus_12264b8add52,2026-01-22 21:20:39.502474+00:00,15.0,USD,paid
pay_a4420c077691,cus_374f0fb08ce6,2025-12-11 21:20:39.502474+00:00,20.0,USD,paid
pay_0c563332574a,cus_374f0fb08ce6,2026-01-10 21:20:39.502474+00:00,20.0,USD,paid
pay_a6be41d2e506,cus_749e394f7042,2025-12-20 21:20:39.502474+00:00,20.0,USD,paid
pay_95e2d590a854,cus_494f32f72059,2025-12-10 21:20:39.502474+00:00,15.0,USD,paid
pay_4c595506778e,cus_494f32f72059,2026-01-11 21:20:39.502474+00:00,15.0,USD,paid
pay_3a852c3c2712,cus_69d0a0d1fca4,2026-01-25 21:20:39.502474+00:00,20.0,USD,paid
pay_426bcb94e704,cus_f64753ce50f3,2025-11-19 21:20:39.502474+00:00,15.0,USD,paid
pay_c0560935bcdb,cus_f64753ce50f3,2025-12-19 21:20:39.502474+00:00,15.0,USD,paid
pay_80747e632b5b,cus_97cddee2169e,2026-01-18 21:20:39.502474+00:00,45.0,USD,paid
pay_943131dd3ea2,cus_024e09adc6a9,2025-09-17 21:20:39.502474+00:00,15.0,USD,paid
pay_6ebfe6113c49,cus_024e09adc6a9,2025-10-17 21:20:39.502474+00:00,15.0,USD,paid
pay_7c34aded1e5c,cus_024e09adc6a9,2025-11-14 21:20:39.502474+00:00,15.0,USD,paid
pay_18185bcf368d,cus_024e09adc6a9,2025-12-14 21:20:39.502474+00:00,15.0,USD,paid
pay_7c06bfd22bf8,cus_024e09adc6a9,2026-01-14 21:20:39.502474+00:00,15.0,USD,paid
pay_ea7d7ff91521,cus_87229b4def2b,2025-11-22 21:20:39.502474+00:00,45.0,USD,paid
pay_71a75fe0fd68,cus_87229b4def2b,2025-12-23 21:20:39.502474+00:00,45.0,USD,paid
pay_62dcc2ebf94a,cus_105d1830d885,2025-07-26 21:20:39.502474+00:00,12.0,USD,paid
pay_f34b4f5705fc,cus_105d1830d885,2025-08-26 21:20:39.502474+00:00,12.0,USD,paid
pay_f4182e4c330f,cus_105d1830d885,2025-09-24 21:20:39.502474+00:00,12.0,USD,paid
pay_b92f9b462eba,cus_105d1830d885,2025-10-25 21:20:39.502474+00:00,12.0,USD,paid
pay_7b5ccc60d091,cus_105d1830d885,2025-11-22 21:20:39.502474+00:00,12.0,USD,paid
pay_2bdc6bae3b6f,cus_105d1830d885,2025-12-24 21:20:39.502474+00:00,12.0,USD,paid
pay_c13194ddc437,cus_e40fb41be461,2025-07-19 21:20:39.502474+00:00,12.0,USD,paid
pay_20cd0e248ccb,cus_e40fb41be461,2025-08-19 21:20:39.502474+00:00,12.0,USD,paid
pay_8a167622fa54,cus_e40fb41be461,2025-09-16 21:20:39.502474+00:00,12.0,USD,paid
pay_017c8c8ab794,cus_e40fb41be461,2025-10-17 21:20:39.502474+00:00,12.0,USD,paid
pay_38f74bea0517,cus_e40fb41be461,2025-11-15 21:20:39.502474+00:00,12.0,USD,paid
pay_8c49425c2e03,cus_e40fb41be461,2025-12-16 21:20:39.502474+00:00,12.0,USD,paid
pay_8597c234306f,cus_e40fb41be461,2026-01-16 21:20:39.502474+00:00,12.0,USD,paid
pay_2d86ba31c085,cus_7944f49ec896,2025-09-04 21:20:39.502474+00:00,15.0,USD,paid
pay_1079a3c99248,cus_7944f49ec896,2025-10-04 21:20:39.502474+00:00,15.0,USD,paid
pay_726f51ad9ad8,cus_7944f49ec896,2025-11-03 21:20:39.502474+00:00,15.0,USD,paid
pay_9a126a43de54,cus_7944f49ec896,2025-12-03 21:20:39.502474+00:00,15.0,USD,paid
pay_808d552e2ea0,cus_7944f49ec896,2026-01-02 21:20:39.502474+00:00,15.0,USD,paid
pay_46ec5aa91051,cus_64cbca663b2f,2025-02-11 21:20:39.502474+00:00,12.0,USD,paid
pay_772cf0b1c970,cus_64cbca663b2f,2025-03-14 21:20:39.502474+00:00,12.0,USD,paid
pay_990d49974ab0,cus_64cbca663b2f,2025-04-11 21:20:39.502474+00:00,12.0,USD,paid
pay_676177c9711f,cus_64cbca663b2f,2025-05-12 21:20:39.502474+00:00,12.0,USD,paid
pay_756f74ea5b5f,cus_64cbca663b2f,2025-06-10 21:20:39.502474+00:00,12.0,USD,paid
pay_8f3a381702a4,cus_64cbca663b2f,2025-07-12 21:20:39.502474+00:00,12.0,USD,paid
pay_0387fef44ce7,cus_64cbca663b2f,2025-08-11 21:20:39.502474+00:00,12.0,USD,paid
pay_a8ed7aec42d7,cus_64cbca663b2f,2025-09-08 21:20:39.502474+00:00,12.0,USD,paid
pay_236a051eeac9,cus_64cbca663b2f,2025-10-09 21:20:39.502474+00:00,12.0,USD,paid
pay_ef9e0ae101cd,cus_64cbca663b2f,2025-11-09 21:20:39.502474+00:00,12.0,USD,paid
pay_4023b1404787,cus_64cbca663b2f,2025-12-09 21:20:39.502474+00:00,12.0,USD,paid
pay_5ee97fa958b1,cus_64cbca663b2f,2026-01-06 21:20:39.502474+00:00,12.0,USD,paid
pay_d835696d3467,cus_79300db41eac,2026-01-02 21:20:39.502474+00:00,15.0,USD,paid
pay_4a78c79a7da9,cus_d95e689a2173,2025-12-02 21:20:39.502474+00:00,15.0,USD,paid
pay_64c38b21d162,cus_d95e689a2173,2025-12-31 21:20:39.502474+00:00,15.0,USD,paid
pay_4d19216bba1e,cus_e12352d90c64,2025-06-18 21:20:39.502474+00:00,12.0,USD,paid
pay_8306be0d8c87,cus_e12352d90c64,2025-07-20 21:20:39.502474+00:00,12.0,USD,paid
pay_13f392c97881,cus_e12352d90c64,2025-08-18 21:20:39.502474+00:00,12.0,USD,paid
pay_fa3681edc21b,cus_e12352d90c64,2025-09-18 21:20:39.502474+00:00,12.0,USD,paid
pay_140ecce42223,cus_e12352d90c64,2025-10-16 21:20:39.502474+00:00,12.0,USD,paid
pay_289a53e2b24c,cus_e12352d90c64,2025-11-16 21:20:39.502474+00:00,12.0,USD,paid
pay_f40966d9d65c,cus_e12352d90c64,2025-12-17 21:20:39.502474+00:00,12.0,USD,paid
pay_d4f5244b6242,cus_b2d096a4084d,2025-12-31 21:20:39.502474+00:00,15.0,USD,paid
pay_3a8b326b738c,cus_b2d096a4084d,2026-02-01 21:20:39.502474+00:00,15.0,USD,paid
pay_d7e16f89aada,cus_570992030b1f,2025-12-09 21:20:39.502474+00:00,12.0,USD,paid
pay_182e17999293,cus_570992030b1f,2026-01-08 21:20:39.502474+00:00,12.0,USD,paid
pay_312f03fd5e9b,cus_eedd3f8f2c77,2025-05-15 21:20:39.502474+00:00,15.0,USD,paid
pay_50c0e7bf4b4e,cus_eedd3f8f2c77,2025-06-14 21:20:39.502474+00:00,15.0,USD,paid
pay_170ce4913e3d,cus_eedd3f8f2c77,2025-07-15 21:20:39.502474+00:00,15.0,USD,paid
pay_1d9e17343fbe,cus_eedd3f8f2c77,2025-08-13 21:20:39.502474+00:00,15.0,USD,paid
pay_9bd2c1355444,cus_eedd3f8f2c77,2025-09-12 21:20:39.502474+00:00,15.0,USD,paid
pay_95581855fe5b,cus_eedd3f8f2c77,2025-10-13 21:20:39.502474+00:00,15.0,USD,paid
pay_182ccfd586ac,cus_eedd3f8f2c77,2025-11-11 21:20:39.502474+00:00,15.0,USD,paid
pay_a82a9fc6c67a,cus_eedd3f8f2c77,2025-12-11 21:20:39.502474+00:00,15.0,USD,paid
pay_78a4d7c12ecb,cus_eedd3f8f2c77,2026-01-11 21:20:39.502474+00:00,15.0,USD,paid
pay_96ccae037e0b,cus_22254dbedf9f,2025-10-15 21:20:39.502474+00:00,90.0,USD,paid
pay_501a07a2b29a,cus_7877060cbcc6,2025-11-27 21:20:39.502474+00:00,12.0,USD,paid
pay_0c7f30114ed2,cus_4eac4d1320e5,2025-12-19 21:20:39.502474+00:00,15.0,USD,paid
pay_ea7c2584d96c,cus_32641491a3b7,2025-12-03 21:20:39.502474+00:00,12.0,USD,paid
pay_1ada9c26fe01,cus_32641491a3b7,2026-01-02 21:20:39.502474+00:00,12.0,USD,paid
pay_461e1bff9d36,cus_d978e8b40158,2025-11-15 21:20:39.502474+00:00,12.0,USD,paid
pay_b5d5ac534b98,cus_d978e8b40158,2025-12-14 21:20:39.502474+00:00,12.0,USD,paid
pay_b2c43833c20e,cus_d978e8b40158,2026-01-15 21:20:39.502474+00:00,12.0,USD,paid
pay_30f5f863099c,cus_5505b0ce7cc4,2025-12-11 21:20:39.502474+00:00,12.0,USD,paid
pay_906391e526db,cus_5505b0ce7cc4,2026-01-10 21:20:39.502474+00:00,12.0,USD,paid
pay_59e79a2921d7,cus_136ad5a060ef,2025-07-11 21:20:39.502474+00:00,20.0,USD,paid
pay_e6e98fb25f82,cus_136ad5a060ef,2025-08-10 21:20:39.502474+00:00,20.0,USD,paid
pay_de9cbde593d3,cus_136ad5a060ef,2025-09-08 21:20:39.502474+00:00,20.0,USD,paid
pay_a16004ff921d,cus_136ad5a060ef,2025-10-09 21:20:39.502474+00:00,20.0,USD,paid
pay_01e7c17d3381,cus_136ad5a060ef,2025-11-08 21:20:39.502474+00:00,20.0,USD,paid
pay_6de2227dfacb,cus_d78f31f48ab8,2025-12-29 21:20:39.502474+00:00,12.0,USD,paid
pay_38a6fc91596d,cus_0e37c5febe8a,2025-02-20 21:20:39.502474+00:00,15.0,USD,paid
pay_552d56a85a4d,cus_0e37c5febe8a,2025-03-23 21:20:39.502474+00:00,15.0,USD,paid
pay_a1d5ed02a7b1,cus_0e37c5febe8a,2025-04-22 21:20:39.502474+00:00,15.0,USD,paid
pay_f20d757a20e0,cus_0e37c5febe8a,2025-05-22 21:20:39.502474+00:00,15.0,USD,paid
pay_ce90109d0dda,cus_0e37c5febe8a,2025-06-20 21:20:39.502474+00:00,15.0,USD,paid
pay_0d6fe616354c,cus_0e37c5febe8a,2025-07-20 21:20:39.502474+00:00,15.0,USD,paid
pay_01d521746eac,cus_0e37c5febe8a,2025-08-20 21:20:39.502474+00:00,15.0,USD,paid
pay_652cad070adf,cus_0e37c5febe8a,2025-09-17 21:20:39.502474+00:00,15.0,USD,paid
pay_ce557307b532,cus_0e37c5febe8a,2025-10-19 21:20:39.502474+00:00,15.0,USD,paid
pay_cfc95a058ef5,cus_0e37c5febe8a,2025-11-16 21:20:39.502474+00:00,15.0,USD,paid
pay_2adaada55a66,cus_0e37c5febe8a,2025-12-16 21:20:39.502474+00:00,15.0,USD,paid
pay_21d88bd477df,cus_0e37c5febe8a,2026-01-15 21:20:39.502474+00:00,15.0,USD,paid
pay_9b49c7b1e417,cus_127995d514c2,2024-08-03 21:20:39.502474+00:00,20.0,USD,paid
pay_54adb6a4a0e4,cus_127995d514c2,2024-09-02 21:20:39.502474+00:00,20.0,USD,paid
pay_6816e946e808,cus_127995d514c2,2024-10-02 21:20:39.502474+00:00,20.0,USD,paid
pay_b1c46dc49e9b,cus_127995d514c2,2024-10-31 21:20:39.502474+00:00,20.0,USD,paid
pay_dae31e20cb4b,cus_127995d514c2,2024-12-01 21:20:39.502474+00:00,20.0,USD,paid
pay_0297a8592a2b,cus_127995d514c2,2025-01-01 21:20:39.502474+00:00,20.0,USD,paid
pay_e657a36f4ca0,cus_127995d514c2,2025-01-31 21:20:39.502474+00:00,20.0,USD,paid
pay_3382d96bec64,cus_127995d514c2,2025-02-28 21:20:39.502474+00:00,20.0,USD,paid
pay_f2a6e57c4535,cus_127995d514c2,2025-03-30 21:20:39.502474+00:00,20.0,USD,paid
pay_117fb14d12fb,cus_127995d514c2,2025-04-29 21:20:39.502474+00:00,20.0,USD,paid
pay_346a7e9aed72,cus_127995d514c2,2025-05-31 21:20:39.502474+00:00,20.0,USD,paid
pay_14f2bdf928f2,cus_127995d514c2,2025-06-30 21:20:39.502474+00:00,20.0,USD,paid
pay_8404aef5196c,cus_127995d514c2,2025-07-30 21:20:39.502474+00:00,20.0,USD,paid
pay_552c58272825,cus_127995d514c2,2025-08-28 21:20:39.502474+00:00,20.0,USD,paid
pay_b1dd97963613,cus_127995d514c2,2025-09-26 21:20:39.502474+00:00,20.0,USD,paid
pay_4984f7545ddc,cus_127995d514c2,2025-10-28 21:20:39.502474+00:00,20.0,USD,paid
pay_7ff5e807ab77,cus_127995d514c2,2025-11-25 21:20:39.502474+00:00,20.0,USD,paid
pay_940a7f33a35c,cus_127995d514c2,2025-12-26 21:20:39.502474+00:00,20.0,USD,paid
pay_322693256c1d,cus_8363e4ccf91e,2025-02-04 21:20:39.502474+00:00,20.0,USD,paid
pay_fc3929ef861d,cus_8363e4ccf91e,2025-03-04 21:20:39.502474+00:00,20.0,USD,paid
pay_4e026b0f7677,cus_f482a01ce3e2,2025-01-19 21:20:39.502474+00:00,45.0,USD,paid
pay_cd23e3e940ff,cus_f482a01ce3e2,2025-02-16 21:20:39.502474+00:00,45.0,USD,paid
pay_ea300a9dd4cd,cus_f482a01ce3e2,2025-03-18 21:20:39.502474+00:00,45.0,USD,paid
pay_3037603594c0,cus_f482a01ce3e2,2025-04-19 21:20:39.502474+00:00,45.0,USD,paid
pay_8a0bbaab455d,cus_f482a01ce3e2,2025-05-18 21:20:39.502474+00:00,45.0,USD,paid
pay_50c92bbaf0f5,cus_f482a01ce3e2,2025-06-16 21:20:39.502474+00:00,45.0,USD,paid
pay_c2daf6ff2a9c,cus_f482a01ce3e2,2025-07-18 21:20:39.502474+00:00,45.0,USD,paid
pay_d8ab949c8cff,cus_f482a01ce3e2,2025-08-17 21:20:39.502474+00:00,45.0,USD,paid
pay_2de0212e39c8,cus_f482a01ce3e2,2025-09-15 21:20:39.502474+00:00,45.0,USD,paid
pay_880ac0003c76,cus_f482a01ce3e2,2025-10-15 21:20:39.502474+00:00,45.0,USD,paid
pay_7423f25bd47f,cus_f482a01ce3e2,2025-11-15 21:20:39.502474+00:00,45.0,USD,paid
pay_a1c7a3de0873,cus_f482a01ce3e2,2025-12-14 21:20:39.502474+00:00,45.0,USD,paid
pay_f9fe01755700,cus_f482a01ce3e2,2026-01-13 21:20:39.502474+00:00,45.0,USD,paid
pay_d62095c80e6a,cus_8aeb921b57a3,2025-09-30 21:20:39.502474+00:00,60.0,USD,paid
pay_d7cfc48f4eb4,cus_8aeb921b57a3,2025-10-30 21:20:39.502474+00:00,60.0,USD,paid
pay_837409f12853,cus_8aeb921b57a3,2025-11-30 21:20:39.502474+00:00,60.0,USD,paid
pay_90b70b930e70,cus_8aeb921b57a3,2025-12-31 21:20:39.502474+00:00,60.0,USD,paid
pay_d87d172aa8cf,cus_f8ebb0f11abf,2024-11-14 21:20:39.502474+00:00,60.0,USD,paid
pay_30c030c4d8ad,cus_b19bd1b56b2a,2026-02-11 21:20:39.502474+00:00,15.0,USD,paid
pay_3e98edfc85a4,cus_27ac0eb4fd39,2025-11-24 21:20:39.502474+00:00,15.0,USD,paid
pay_ba52e4dac011,cus_27ac0eb4fd39,2025-12-25 21:20:39.502474+00:00,15.0,USD,paid
pay_0198916c2bf1,cus_25ce884b3561,2025-10-27 21:20:39.502474+00:00,12.0,USD,paid
pay_510912627029,cus_25ce884b3561,2025-11-27 21:20:39.502474+00:00,12.0,USD,paid
pay_c592755bf1b7,cus_25ce884b3561,2025-12-27 21:20:39.502474+00:00,12.0,USD,paid
pay_f3ec8e1e553f,cus_f8f5d45d023e,2025-07-07 21:20:39.502474+00:00,15.0,USD,paid
pay_81d5aedd5399,cus_f8f5d45d023e,2025-08-07 21:20:39.502474+00:00,15.0,USD,paid
pay_486ff50af9ad,cus_f8f5d45d023e,2025-09-06 21:20:39.502474+00:00,15.0,USD,paid
pay_718a75e22d0d,cus_f8f5d45d023e,2025-10-05 21:20:39.502474+00:00,15.0,USD,paid
pay_98e335a11062,cus_f8f5d45d023e,2025-11-05 21:20:39.502474+00:00,15.0,USD,paid
pay_30479cc48bc7,cus_f8f5d45d023e,2025-12-05 21:20:39.502474+00:00,15.0,USD,paid
pay_d1f1aa7d6eb9,cus_2e49fb005b4a,2025-09-24 21:20:39.502474+00:00,12.0,USD,paid
pay_8bbd8226bf03,cus_2e49fb005b4a,2025-10-24 21:20:39.502474+00:00,12.0,USD,paid
pay_d106b10b68d9,cus_2e49fb005b4a,2025-11-24 21:20:39.502474+00:00,12.0,USD,paid
pay_f60ce279442a,cus_2e49fb005b4a,2025-12-24 21:20:39.502474+00:00,12.0,USD,paid
pay_c81629a94497,cus_851c33b36064,2025-09-23 21:20:39.502474+00:00,45.0,USD,paid
pay_9c7a1b2c287c,cus_851c33b36064,2025-10-22 21:20:39.502474+00:00,45.0,USD,paid
pay_02b13068baea,cus_851c33b36064,2025-11-21 21:20:39.502474+00:00,45.0,USD,paid
pay_eb71e8bd7f58,cus_851c33b36064,2025-12-21 21:20:39.502474+00:00,45.0,USD,paid
pay_7146b5d20b37,cus_2a182913de4a,2024-11-14 21:20:39.502474+00:00,60.0,USD,paid
pay_1d4635c8ca92,cus_2a182913de4a,2024-12-15 21:20:39.502474+00:00,60.0,USD,paid
pay_a229cbfffe27,cus_2a182913de4a,2025-01-14 21:20:39.502474+00:00,60.0,USD,paid
pay_cd5155332660,cus_2a182913de4a,2025-02-14 21:20:39.502474+00:00,60.0,USD,paid
pay_b9b36c697ad1,cus_2a182913de4a,2025-03-15 21:20:39.502474+00:00,60.0,USD,paid
pay_3c48d9f3553b,cus_2a182913de4a,2025-04-13 21:20:39.502474+00:00,60.0,USD,paid
pay_8f7d19388094,cus_2a182913de4a,2025-05-15 21:20:39.502474+00:00,60.0,USD,paid
pay_0be9b2d280f9,cus_2a182913de4a,2025-06-13 21:20:39.502474+00:00,60.0,USD,paid
pay_fcf3c7a67593,cus_2a182913de4a,2025-07-12 21:20:39.502474+00:00,60.0,USD,paid
pay_81f829f9da86,cus_2a182913de4a,2025-08-11 21:20:39.502474+00:00,60.0,USD,paid
pay_f2a261efd3c9,cus_2a182913de4a,2025-09-11 21:20:39.502474+00:00,60.0,USD,paid
pay_367e401711b2,cus_2a182913de4a,2025-10-12 21:20:39.502474+00:00,60.0,USD,paid
pay_0f5904245b00,cus_2a182913de4a,2025-11-09 21:20:39.502474+00:00,60.0,USD,paid
pay_9c9b278779e5,cus_2a182913de4a,2025-12-09 21:20:39.502474+00:00,60.0,USD,paid
pay_fd6194082f54,cus_2a182913de4a,2026-01-10 21:20:39.502474+00:00,60.0,USD,paid
pay_8a2eda185892,cus_f6367bbbf427,2025-09-19 21:20:39.502474+00:00,60.0,USD,paid
pay_ef55088d6978,cus_f6367bbbf427,2025-10-19 21:20:39.502474+00:00,60.0,USD,paid
pay_5e291fa1d3c2,cus_f6367bbbf427,2025-11-18 21:20:39.502474+00:00,60.0,USD,paid
pay_abf2a48b3cc0,cus_3ca86ca84c24,2025-04-19 21:20:39.502474+00:00,15.0,USD,paid
pay_e416a9fd3e8e,cus_3ca86ca84c24,2025-05-20 21:20:39.502474+00:00,15.0,USD,paid
pay_d03dd0643334,cus_3ca86ca84c24,2025-06-18 21:20:39.502474+00:00,15.0,USD,paid
pay_f9e2d305dda8,cus_3ca86ca84c24,2025-07-17 21:20:39.502474+00:00,15.0,USD,paid
pay_9feb0f4dc268,cus_3ca86ca84c24,2025-08-16 21:20:39.502474+00:00,15.0,USD,paid
pay_70dca42ef7ce,cus_3ca86ca84c24,2025-09-17 21:20:39.502474+00:00,15.0,USD,paid
pay_8ca95d9d304e,cus_3ca86ca84c24,2025-10-16 21:20:39.502474+00:00,15.0,USD,paid
pay_8d5c8496b26e,cus_3ca86ca84c24,2025-11-16 21:20:39.502474+00:00,15.0,USD,paid
pay_cf520b146fe2,cus_3ca86ca84c24,2025-12-14 21:20:39.502474+00:00,15.0,USD,paid
pay_c6974e0ca977,cus_3ca86ca84c24,2026-01-13 21:20:39.502474+00:00,15.0,USD,paid
pay_cec47259f350,cus_0046b318a010,2025-11-20 21:20:39.502474+00:00,12.0,USD,paid
